Loop Gain Phase X,Loop Gain Phase Y
95.54281212853817,179.8732842957365
97.74600356461582,179.8703622756553
100.0000000000007,179.867372875276
102.3059729842516,179.8643145408764
104.6651210825434,179.8611856829093
107.0786704986403,179.8579846751766
109.547875712234,179.8547098539849
112.0740201309788,179.8513595172802
114.658416757563,179.8479319237648
117.3024088721622,179.8444252919915
120.0073707306297,179.840837799439
122.7747082787878,179.8371675815646
125.6058598831895,179.8334127308359
128.5022970787318,179.8295712957397
131.4655253335092,179.8256412797684
134.4970848313033,179.8216206403827
137.5985512721182,179.8175072879509
140.7715366911738,179.8132990846637
144.017690296787,179.8089938434232
147.338699327573,179.8045893267074
150.7362899294134,179.8000832454082
154.2122280526478,179.7954732576424
157.7683203699531,179.7907569675355
161.4064152153906,179.7859319239778
165.1284035451052,179.7809956193506
168.9362199201801,179.7759454882258
172.8318435121541,179.7707789060324
176.8172991317271,179.7654931876944
180.8946582811867,179.7600855862365
185.0660402311038,179.7545532913585
189.3336131218559,179.7488934279757
193.699595090552,179.7431030547273
198.1662554239434,179.7371791624485
202.7359157379211,179.7311186726097
207.4109511842111,179.7249184357186
212.1937916848968,179.718575229685
217.086923195408,179.7120857581494
222.0928889966356,179.7054466487726
227.2142910168402,179.6986544514859
232.4537911840457,179.6917056367008
237.8141128096167,179.6845965934784
243.2980420037423,179.6773236276563
248.9084291235599,179.669882959933
254.6481902546724,179.6622707239069
260.5203087268289,179.6544829640722
266.5278366645565,179.6465156337679
272.6738965735494,179.6383645930793
278.9616829636396,179.630025606693
285.3944640091926,179.6214943417004
291.9755832477921,179.6127663653535
298.7084613180951,179.6038371427665
305.5965977377618,179.5947020345676
312.6435727223844,179.5853562944954
319.8530490463592,179.5757950669401
327.2287739466709,179.5660133844291
334.7745810705765,179.5560061650562
342.4943924682029,179.5457682098487
350.3922206310938,179.5352942000783
358.4721705777634,179.5245786945084
366.7384419873443,179.5136161265785
375.195331382435,179.5024008015255
383.8472343622844,179.4909268934379
392.6986478874728,179.4791884422449
401.7541726172764,179.4671793506346
411.0185153009313,179.4548933809045
420.4964912240398,179.442324151737
430.1930267113889,179.4294651349061
440.1131616874846,179.4163096519046
450.2620522961303,179.4028508704994
460.6449735804126,179.3890818012035
471.2673222244864,179.374995293673
482.1346193585855,179.3605840330193
493.2525134287152,179.3458405360393
504.6267831325197,179.3307571473583
516.2633404228498,179.3153260354904
528.1682335805917,179.2995391888043
540.3476503583552,179.2833884114021
552.8079211966532,179.2668653189033
565.5555225142468,179.249961334136
578.5970800743642,179.2326676827288
591.9393724285433,179.2149753886059
605.5893344398895,179.1968752693797
619.554060887578,179.1783579316411
633.8408101544746,179.1594137661455
648.4570079997936,179.140032942889
663.4102514187502,179.120205406077
678.7083125912174,179.09992086898
694.3591429214357,179.0791688086772
710.3708771708798,179.0579384606769
726.7518376864261,179.0362188134294
743.5105387260218,179.0139986027073
760.6556908841019,178.9912663058702
778.1962056190559,178.9680101359977
796.1411998850966,178.944218035898
814.5000008709376,178.9198776719824
833.2821508477444,178.8949764280103
852.497412128878,178.8695013986923
872.1557721440076,178.8434393831584
892.2674486302329,178.8167768782855
912.8428949429106,178.7895000718788
933.8928054889475,178.7615948357084
955.428121285385,178.7330467183954
977.4600356461616,178.7038409381469
1000.000000000011,178.6739623753384
1023.05972984252,178.643395564936
1046.651210825438,178.6121246887606
1070.786704986407,178.5801335675918
1095.478757122344,178.5474056531024
1120.740201309792,178.5139240196301
1146.584167575635,178.4796713557789
1173.024088721626,178.4446299558412
1200.073707306302,178.4087817110566
1227.747082787883,178.3721081006831
1256.0585988319,178.3345901828914
1285.022970787323,178.296208585484
1314.655253335097,178.2569434964146
1344.970848313039,178.2167746541412
1375.985512721187,178.1756813377697
1407.715366911743,178.1336423570261
1440.176902967876,178.090636042021
1473.386993275736,178.0466402328272
1507.36289929414,178.0016322688644
1542.122280526484,177.9555889780814
1577.683203699538,177.908486665942
1614.064152153913,177.8603011042106
1651.284035451059,177.8110075195434
1689.362199201808,177.7605805818683
1728.318435121548,177.7089943925778
1768.172991317278,177.6562224725099
1808.946582811875,177.602237749737
1850.660402311046,177.5470125471425
1893.336131218567,177.4905185698187
1936.995950905528,177.4327268922519
1981.662554239442,177.3736079453154
2027.359157379219,177.3131315030762
2074.10951184212,177.2512666694077
2121.937916848977,177.1879818644128
2170.86923195409,177.123244810676
2220.928889966365,177.0570225193301
2272.142910168412,176.9892812759505
2324.537911840467,176.9199866262929
2378.141128096177,176.8491033618697
2432.980420037434,176.7765955053739
2489.08429123561,176.7024262959619
2546.481902546735,176.6265581744158
2605.2030872683,176.5489527681789
2665.278366645577,176.4695708762878
2726.738965735506,176.3883724542065
2789.616829636408,176.3053165985936
2853.944640091939,176.220361532001
2919.755832477935,176.1334645875377
2987.084613180965,176.0445821935008
3055.965977377632,175.953669858017
3126.435727223858,175.8606821537041
3198.530490463607,175.7655727023813
3272.287739466724,175.6682941598577
3347.74581070578,175.5687982008319
3424.943924682045,175.4670355039307
3503.922206310954,175.3629557369265
3584.721705777652,175.2565075421675
3667.384419873461,175.1476385222743
3751.953313824368,175.0362952261338
3838.472343622863,174.9224231352306
3926.986478874747,174.8059666504235
4017.541726172783,174.686869079133
4110.185153009333,174.5650726230809
4204.964912240418,174.4405183665995
4301.93026711391,174.313146265607
4401.131616874868,174.1828951372929
4502.620522961325,174.0497026506386
4606.449735804148,173.9135053177861
4712.673222244887,173.7742384864402
4821.346193585879,173.6318363333091
4932.525134287176,173.4862318587563
5046.267831325222,173.3373568827026
5162.633404228523,173.1851420419879
5281.682335805944,173.0295167892181
5403.476503583578,172.8704093932987
5528.079211966558,172.7077469417571
5655.555225142495,172.5414553450225
5785.970800743669,172.3714593428014
5919.393724285462,172.1976825127147
6055.893344398925,172.0200472814116
6195.54060887581,171.8384749382459
6338.408101544777,171.6528856518401
6484.570079997968,171.4631984896322
6634.102514187535,171.2693314406472
6787.083125912207,171.0712014417541
6943.591429214391,170.8687244076164
7103.708771708833,170.6618152645387
7267.518376864296,170.4503879885556
7435.105387260253,170.2343556479392
7606.556908841055,170.0136304504739
7781.962056190597,169.7881237957047
7961.411998851005,169.5577463325597
8145.000008709415,169.3224080225545
8332.821508477484,169.0820182089359
8524.97412128882,168.8364856921261
8721.557721440118,168.5857188116963
8922.674486302372,168.3296255353517
9128.42894942915,168.0681135550765
9338.92805488952,167.8010903910574
9554.281212853897,167.528463503401
9774.600356461664,167.2501404123377
10000.00000000016,166.9660288269504
10230.59729842525,166.6760367830346
10466.51210825443,166.3800727902338
10707.86704986412,166.0780459888875
10954.78757122349,165.7698663168794
11207.40201309798,165.4554446867653
11465.8416757564,165.1346931734495
11730.24088721632,164.8075252127648
12000.73707306308,164.4738558110103
12277.47082787889,164.1336017657779
12560.58598831906,163.7866818981286
12850.22970787329,163.4330172962726
13146.55253335103,163.0725315707327
13449.70848313045,162.7051511210747
13759.85512721193,162.3308054140295
14077.1536691175,161.9494272728548
14401.76902967883,161.5609531777703
14733.86993275743,161.1653235771282
15073.62899294147,160.7624832087625
15421.22280526491,160.3523814311054
15776.83203699545,159.9349725635193
16140.6415215392,159.5102162347798
16512.84035451067,159.0780777390989
16893.62199201816,158.6385283984983
17283.18435121556,158.1915459304939
17681.72991317287,157.7371148195508
18089.46582811883,157.2752266911075
18506.60402311055,156.8058806863717
18933.36131218576,156.3290838361286
19369.95950905537,155.8448514316761
19816.62554239451,155.3532073907962
20273.59157379229,154.8541846165112
20741.0951184213,154.3478253461701
21219.37916848987,153.8341814886076
21708.692319541,153.3133149463294
22209.28889966376,152.7852979204669
22721.42910168423,152.2502131952586
23245.37911840478,151.7081543994237
23781.41128096188,151.1592262413113
24329.80420037445,150.6035447150608
24890.84291235621,150.0412372746408
25464.81902546747,149.4724429728369
26052.03087268312,148.8973125626002
26652.78366645589,148.3160085578141
27267.38965735518,147.7287052508494
27896.16829636421,147.1355886848481
28539.44640091952,146.5368565782097
29197.55832477947,145.9327181996434
29870.84613180978,145.3233941921721
30559.65977377645,144.7091163447822
31264.35727223871,144.0901273108561
31985.30490463621,143.4666802731822
32722.87739466738,142.8390385551432
33477.45810705794,142.2074751789698
34249.4392468206,141.5722723716862
35039.22206310969,140.9337210202613
35847.21705777667,140.2921200780472
36673.84419873476,139.6477759246871
37519.53313824384,139.0010016823872
38384.72343622879,138.3521164922247
39269.86478874764,137.7014447538488
40175.417261728,137.049315333001
41101.8515300935,136.3960607414194
42049.64912240436,135.7420162939288
43019.30267113928,135.0875192476865
44011.31616874886,134.4329079293483
45026.20522961344,133.7785208551248
46064.49735804168,133.1246958495839
47126.73222244907,132.4717691687974
48213.46193585899,131.8200746331129
49325.25134287197,131.1699427751853
50462.67831325243,130.5217000084376
51626.33404228545,129.8756678208589
52816.82335805965,129.2321619989429
54034.765035836,128.5914918861348
55280.79211966581,127.9539596796504
56555.55225142519,127.3198597693113
57859.70800743693,126.6894781216187
59193.93724285486,126.0630917113848
60558.9334439895,125.4409680034448
61955.40608875836,124.8233644858241
63384.08101544804,124.2105282556978
64845.70079997995,123.6026956587494
66341.02514187564,123.0000919821613
67870.83125912237,122.4029312010323
69435.91429214421,121.811415777488
71037.08771708864,121.2257365114968
72675.18376864328,120.6460724420242
74351.05387260286,120.0725907965055
76065.56908841089,119.5054469871574
77819.62056190633,118.9447846511275
79614.11998851041,118.3907357327031
81450.00008709452,117.8434206043626
83328.21508477522,117.3029482242897
85249.74121288859,116.7694163271737
87215.57721440158,116.2429116455801
89226.74486302413,115.7235101587756
91284.28949429191,115.2112773661367
93389.28054889562,114.7062685822247
95542.8121285394,114.2085292505609
97746.00356461707,113.7180952734432
100000.000000002,113.2349933550719
102305.9729842529,112.7592413553734
104665.1210825448,112.2908486521562
107078.6704986417,111.8298165092376
109547.8757122354,111.3761384483655
112074.0201309803,110.929800623123
114658.4167575645,110.4907821925647
117302.4088721637,110.0590556933554
120007.3707306313,109.6345874085478
122774.7082787894,109.2173377317014
125605.8598831911,108.8072615251431
128502.2970787335,108.4043084712363
131465.5253335109,108.0084234157284
134497.0848313051,107.6195467022164
137598.5512721199,107.2376144973127
140771.5366911756,106.8625591055632
144017.6902967889,106.4943092739603
147338.6993275749,106.1327904854984
150736.2899294154,105.7779252415246
154212.2280526498,105.4296333327081
157768.3203699552,105.0878320985287
161406.4152153927,104.7524366751733
165128.4035451074,104.4233602319421
168936.2199201823,104.1005141961851
172831.8435121564,103.7838084668398
176817.2991317294,103.4731516169553
180894.6582811891,103.1684510850615
185066.0402311062,102.8696133559802
189333.6131218584,102.5765441311097
193699.5950905545,102.289148488524
198166.255423946,102.0073310332504
202735.9157379237,101.7309960380191
207410.9511842138,101.4600475747801
212193.7916848995,101.1943896373437
217086.9231954108,100.9339262555807
222092.8889966384,100.6785616013839
227214.2910168431,100.4282000868307
232453.7911840487,100.182746454915
237814.1128096197,99.94210586312485
243298.0420037454,99.70618396022586
248908.4291235631,99.47488695663949
254648.1902546756,99.24812168865138
260520.3087268322,99.02579567687268
266527.8366645598,98.80781717913295
272673.8965735529,98.59409523826682
278961.6829636431,98.38453972493188
285394.4640091963,98.17906137580812
291975.5832477959,97.97757182751637
298708.4613180989,97.77998364633601
305596.5977377658,97.58621035415456
312643.5727223884,97.39616645076673
319853.0490463634,97.2097674328374
327228.7739466752,97.02692980963396
334774.5810705808,96.84757111585671
342494.3924682074,96.67160992166538
350392.2206310984,96.49896584013631
358472.1705777682,96.32955953233919
366738.4419873492,96.16331271012095
375195.33138244,96.00014813686781
383847.2343622895,95.8399896262793
392698.647887478,95.68276203938674
401754.1726172817,95.52839127987419
411018.5153009368,95.37680428788539
420496.4912240453,95.22792903238137
430193.0267113946,95.08169450218723
440113.1616874905,94.93803069581882
450262.0522961363,94.7968686101859
460644.9735804187,94.65814022824945
471267.3222244927,94.52177850573891
482134.6193585919,94.38771735697564
493252.5134287218,94.25589163989302
504626.7831325264,94.1262371403183
516263.3404228567,93.99869055557059
528168.2335805988,93.87318947742783
540347.6503583625,93.74967237454725
552807.9211966606,93.62807857433388
565555.5225142544,93.50834824436046
578597.0800743719,93.39042237334192
591939.3724285512,93.27424275173394
605589.3344398977,93.15975195196906
619554.0608875863,93.04689330838849
633840.8101544832,92.9356108968999
648457.0079998024,92.82584951437548
663410.2514187592,92.71755465785604
678708.3125912265,92.61067250358822
694359.1429214451,92.50514988588249
710370.8771708894,92.40093427588451
726751.837686436,92.2979737602686
743510.5387260319,92.19621701987165
760655.6908841123,92.09561330830657
778196.2056190666,91.99611243062027
796141.1998851076,91.89766472196962
814500.0008709488,91.80022102640778
833282.1508477558,91.70373267578825
852497.4121288896,91.60815146882902
872155.7721440195,91.51342965036123
892267.4486302451,91.41951989082591
912842.8949429229,91.32637526604428
933892.8054889601,91.23394923727609
955428.1212853979,91.14219563166893
977460.0356461747,91.05106862305354
1000000.000000024,90.9605227132019
1023059.729842533,90.87051271353671
1046651.210825452,90.78099372735532
1070786.704986422,90.69192113259321
1095478.757122359,90.6032505651812
1120740.201309807,90.51493790301836
1146584.16757565,90.42693925059837
1173024.088721642,90.3392109243333
1200073.707306318,90.25170943860249
1227747.082787899,90.1643914925648
1256058.598831916,90.0772139577526
1285022.97078734,89.99013386650688
1314655.253335114,89.90310840125444
1344970.848313056,89.81609488467684
1375985.512721205,89.72905077079962
1407715.366911762,89.64193363703185
1440176.902967895,89.55470117717721
1473386.993275755,89.46731119547729
1507362.89929416,89.37972160168637
1542122.280526504,89.29189040724678
1577683.203699558,89.20377572258083
1614064.152153934,89.1153357555437
1651284.035451081,89.02652881111247
1689362.19920183,88.93731329229267
1728318.435121571,88.84764770238314
1768172.991317301,88.7574906485693
1808946.582811899,88.66680084697687
1850660.40231107,88.57553712919962
1893336.131218592,88.48365845040868
1936995.950905553,88.39112389909882
1981662.554239468,88.29789270856556
2027359.157379246,88.20392427020032
2074109.511842147,88.10917814868516
2121937.916849004,88.01361409920453
2170869.231954118,87.917192086767
2220928.889966394,87.81987230774779
2272142.910168441,87.72161521377595
2324537.911840497,87.62238153806877
2378141.128096208,87.52213232435761
2432980.420037465,87.42082895851446
2489084.291235642,87.31843320302761
2546481.902546768,87.21490723443759
2605203.087268334,87.11021368389525
2665278.366645611,87.00431568094963
2726738.965735541,86.89717690072382
2789616.829636444,86.78876161459696
2853944.640091976,86.67903474453178
2919755.832477972,86.56796192116693
2987084.613181003,86.45550954580855
3055965.977377671,86.34164485640814
3126435.727223898,86.22633599766168
3198530.490463648,86.10955209529494
3272287.739466767,85.99126333462242
3347745.810705824,85.87144104344095
3424943.92468209,85.75005777929123
3503922.206311,85.62708742110873
3584721.705777698,85.5025052652469
3667384.419873509,85.37628812583812
3751953.313824417,85.24841443941654
3838472.343622913,85.11886437368344
3926986.478874798,84.98761994026249
4017541.726172835,84.8546651112437
4110185.153009386,84.71998593925032
4204964.912240472,84.5835706807184
4301930.267113965,84.44540992201404
4401131.616874924,84.30549670793158
4502620.522961383,84.16382667205829
4606449.735804207,84.02039816840039
4712673.222244947,83.87521240358255
4821346.19358594,83.72827356883974
4932525.134287239,83.57958897093039
5046267.831325286,83.42916916098551
5162633.404228589,83.27702806021634
5281682.33580601,83.12318308128397
5403476.503583646,82.96765524402268
5528079.211966628,82.81046928409492
5655555.225142566,82.65165375303899
5785970.800743742,82.49124110805347
5919393.724285536,82.32926778974529
6055893.344399001,82.1657742859626
6195540.608875887,82.00080517972005
6338408.101544857,81.83440917913211
6484570.079998049,81.6666391271779
6634102.514187618,81.49755198904441
6787083.125912292,81.32720881473384
6943591.429214478,81.15567467457957
7103708.771708922,80.98301856529258
7267518.376864389,80.80931328416133
7435105.387260348,80.63463526905247
7606556.908841152,80.45906440193967
7781962.056190696,80.28268377374987
7961411.998851106,80.10557940848039
8145000.008709518,79.92783994468044
8332821.50847759,79.74955627262558
8524974.121288927,79.57082112574697
8721557.721440228,79.39172862519011
8922674.486302484,79.21237377671476
9128428.949429262,79.03285191953653
9338928.054889636,78.8532581271452
9554281.212854015,78.67368656060668
9774600.356461784,78.49422977537303
10000000.00000028,78.31497798317434
10230597.29842537,78.13601827114414
10466512.10825456,77.95743378093805
10707867.04986426,77.77930285123085
10954787.57122363,77.60169812760461
11207402.01309811,77.4246856444784
11465841.67575654,77.24832388435598
11730240.88721646,77.07266282026848
12000737.07306322,76.8977429478699
12277470.82787904,76.72359431417276
12560585.98831921,76.55023555039548
12850229.70787345,76.37767291680682
13146552.53335119,76.2058993678
13449708.48313062,76.03489364568057
13759855.1272121,75.86461941182323
14077153.66911767,75.69502442391372
14401769.029679,75.52603976794471
14733869.93275761,75.35757915348395
15073628.99294166,75.18953828045512
15421222.8052651,75.02179428529003
15776832.03699564,74.8542052738012
16140641.5215394,74.6866099475171
16512840.35451087,74.51882732949389
16893621.99201836,74.35065659480421
17283184.35121577,74.18187700998762
17681729.91317308,74.01224798476349
18089465.82811905,73.84150923824932
18506604.02311077,73.66938108082013
18933361.31218598,73.49556481159964
19369959.5090556,73.31974323040822
19816625.54239475,73.14158126181619
20273591.57379253,72.96072668779478
20741095.11842154,72.77681098431661
21219379.16849012,72.58945025616926
21708692.31954126,72.39824626321207
22209288.89966402,72.20278753034296
22721429.1016845,72.00265053257145
23245379.11840505,71.79740094581497
23781411.28096216,71.58659495336789
24329804.20037473,71.36978059744636
24890842.91235651,71.14649916478183
25464819.02546777,70.91628659494774
26052030.87268343,70.67867489994092
26652783.6664562,70.43319358351673
27267389.65735551,70.17937104889147
27896168.29636454,69.91673598367215
28539446.40091986,69.64481871125354
29197558.32477982,69.3631524984272
29870846.13181013,69.07127480957078
30559659.77377682,68.76872849851898
31264357.27223909,68.45506293005116
31985304.90463659,68.1298350238541
32722877.39466778,67.79261021481284
33477458.10705835,67.44296332454536
34249439.24682102,67.08047934020281
35039222.06311012,66.70475409769365
35847217.05777711,66.31539486765013
36673844.19873521,65.91202084360775
37519533.1382443,65.49426353301268
38384723.43622927,65.06176705278195
39269864.78874812,64.61418833220981
40175417.2617285,64.15119722702167
41101851.53009401,63.67247654931614
42049649.12240488,63.17772201899344
43019302.67113981,62.66664214303323
44011316.16874941,62.13895802965454
45026205.229614,61.59440314495195
46064497.35804224,61.03272302005871
47126732.22244965,60.45367491722965
48213461.93585958,59.85702746347266
49325251.34287257,59.24256026047964
50462678.31325305,58.61006347962788
51626334.04228608,57.95933745073817
52816823.3580603,57.29019225310071
54034765.03583667,56.60244731701067
55280792.11966649,55.89593104371201
56555552.25142588,55.17048045122786
57859708.00743764,54.42594085307979
59193937.24285558,53.66216557635938
60558933.44399024,52.87901572504376
61955406.08875911,52.07635999382848
63384081.01544881,51.25407453711284
64845700.79998074,50.41204289711033
66341025.14187644,49.5501559943852
67870831.25912318,48.66831218343103
69435914.29214504,47.76641737522907
71037087.71708949,46.84438522803853
72675183.76864415,45.90213740699971
74351053.87260376,44.93960391245999
76065569.08841181,43.95672347627928
77819620.56190726,42.95344402472031
79614119.98851137,41.92972320589838
81450000.0870955,40.88552897913834
83328215.08477622,39.82084026297777
85249741.21288961,38.73564763795092
87215577.21440262,37.62995409970343
89226744.86302519,36.50377585740701
91284289.49429299,35.3571431718795
93389280.54889673,34.19010122726598
95542812.12854053,33.00271102959945
97746003.56461823,31.79505032504345
100000000.0000032,30.56721453012684
102305972.9842541,29.31931766581321
104665121.082546,28.05149328681613
107078670.498643,26.76389539718213
109547875.7122367,25.4566993428174
112074020.1309816,24.1301026713583
114658416.7575659,22.78432594956306
117302408.8721651,21.41961352827528
120007370.7306327,20.03623424495877
122774708.2787909,18.6344820538626
125605859.8831926,17.21467657404551
128502297.078735,15.77716354577271
131465525.3335124,14.32231518622779
134497084.8313067,12.85053043603374
137598551.2721216,11.36223508878272
140771536.6911773,9.857881796619829
144017690.2967906,8.337949945916371
147338699.3275767,6.802945398201637
150736289.9294172,5.253400092784752
154212228.0526516,3.689871508884997
157768320.3699571,2.11294198657944
161406415.2153946,0.5232179074540949
165128403.5451094,-1.0786712625161
168936219.9201844,-2.692074063657499
172831843.5121585,-4.316318260976457
176817299.1317315,-5.95071218268702
180894658.2811913,-7.594546169753727
185066040.2311085,-9.247094125809026
189333613.1218607,-10.90761515542716
193699595.0905568,-12.57535527751496
198166255.4239483,-14.24954919954666
202735915.7379262,-15.92942213754648
207410951.1842163,-17.61419166613343
212193791.6849021,-19.30306958260794
217086923.1954135,-20.99526376897477
222092888.9966411,-22.68998003598072
227214291.0168459,-24.38642393369478
232453791.1840515,-26.08380251384644
237814112.8096226,-27.78132603007364
243298042.0037484,-29.4782095633755
248908429.1235662,-31.17367456140824
254648190.2546788,-32.86695028174217
260520308.7268354,-34.55727513083814
266527836.6645631,-36.24389789219531
272673896.5735562,-37.92607883889637
278961682.9636466,-39.60309072754574
285394464.0091998,-41.27421967237826
291975583.2477995,-42.93876589998053
298708461.3181027,-44.59604438673778
305596597.7377695,-46.24538538258599
312643572.7223923,-47.88613482602554
319853049.0463673,-49.51765465658146
327228773.9466792,-51.1393230318943
334774581.0705849,-52.75053445750722
342494392.4682116,-54.35069983805207
350392220.6311027,-55.93924645900378
358472170.5777726,-57.51561790845217
366738441.9873536,-59.07927394840141
375195331.3824445,-60.62969034503887
383847234.3622941,-62.16635866714736
392698647.8874827,-63.6887860614113
401754172.6172864,-65.19649501283475
411018515.3009416,-66.68902309784623
420496491.2240503,-68.16592273687836
430193026.7113997,-69.62676095239141
