eye_VT("/Vout") X,eye_VT("/Vout") Y
5.674999999999987e-09,0.5239890524420228
5.699999999999987e-09,0.5240025346831705
5.724999999999987e-09,0.5240586302438616
5.749999999999987e-09,0.5241433543784043
5.799999999999987e-09,0.5241638709859671
5.824999999999987e-09,0.5241725113633217
5.849999999999986e-09,0.5242083847173449
5.874999999999986e-09,0.5242413016585347
5.899999999999986e-09,0.5242620237009865
5.949999999999985e-09,0.5242466826132112
5.999999999999985e-09,0.5242532019259478
6.049999999999985e-09,0.5241551451407309
6.099999999999984e-09,0.5240546519359096
6.149999999999984e-09,0.5240350100327067
6.199999999999984e-09,0.5239468303505332
6.224999999999983e-09,0.5238984335827239
6.249999999999983e-09,0.5238552443420502
6.299999999999984e-09,0.5238266175188721
6.349999999999982e-09,0.5239483748240673
6.374999999999983e-09,0.5239476223118438
6.399999999999982e-09,0.5238648202496424
6.424999999999981e-09,0.5237709163050192
6.449999999999982e-09,0.5236894420203294
6.474999999999982e-09,0.5236484241752474
6.499999999999981e-09,0.523649795478207
6.54999999999998e-09,0.5237211785725926
6.599999999999981e-09,0.5238501429297511
6.64999999999998e-09,0.5237954005135381
6.67499999999998e-09,0.5237985235747317
6.69999999999998e-09,0.5238573035395718
6.724999999999979e-09,0.523867118012145
6.749999999999979e-09,0.5238060799913227
6.77499999999998e-09,0.5237975661785647
6.799999999999979e-09,0.5238708988987552
6.824999999999978e-09,0.5239014067084599
6.849999999999979e-09,0.5238567616457608
6.874999999999979e-09,0.5238368792627573
6.899999999999978e-09,0.5238667553746098
6.924999999999978e-09,0.5238759670614241
6.949999999999978e-09,0.5238467078637912
6.974999999999978e-09,0.5238036720370289
6.999999999999977e-09,0.5237571455351069
7.049999999999976e-09,0.5236768208433096
7.099999999999977e-09,0.523697555222847
7.149999999999976e-09,0.5237533100119254
7.199999999999976e-09,0.523732543019531
7.249999999999976e-09,0.5236428479588173
7.299999999999975e-09,0.5236367011627246
7.324999999999975e-09,0.5236745142555875
7.349999999999975e-09,0.5237382717748433
7.399999999999975e-09,0.523874772241804
7.449999999999974e-09,0.5238031731942248
7.474999999999974e-09,0.5237453325139537
7.499999999999975e-09,0.5236979073485618
7.524999999999975e-09,0.5236940312895766
7.549999999999975e-09,0.5237357489579553
7.599999999999975e-09,0.5237726809169312
7.624999999999976e-09,0.5237108061477842
7.649999999999976e-09,0.5235807192830079
7.676155447481726e-09,0.5235158606866169
7.699999999999976e-09,0.5235461579797741
7.724999999999977e-09,0.5235932721181297
7.749999999999977e-09,0.523632833978923
7.774999999999977e-09,0.5236110800887466
7.799999999999977e-09,0.5235195149898529
7.829010263783027e-09,0.5234641058036561
7.849999999999978e-09,0.5234757302800899
7.874999999999978e-09,0.523458473842748
7.899999999999978e-09,0.5233884030404216
7.924999999999978e-09,0.5233895352349686
7.949999999999979e-09,0.5234890768790447
7.974999999999979e-09,0.5235920429451706
7.999999999999979e-09,0.5236703275497038
8.024999999999979e-09,0.523706324666148
8.049999999999979e-09,0.523699482614719
8.09999999999998e-09,0.5238061187799495
8.12499999999998e-09,0.5238763580852779
8.14999999999998e-09,0.523940301096732
8.174999999999981e-09,0.5239151888019323
8.199999999999981e-09,0.5237887244074404
8.227018693197729e-09,0.5236775817563817
8.249999999999981e-09,0.5236313651377027
8.274999999999981e-09,0.5236179226112216
8.299999999999982e-09,0.5236323873412595
8.349999999999982e-09,0.523617801128495
8.374999999999982e-09,0.5236009118570031
8.399999999999983e-09,0.5235851512960563
8.449999999999983e-09,0.5234791028937268
8.474999999999983e-09,0.5235061085485686
8.499999999999983e-09,0.5236238149113973
8.524999999999984e-09,0.5237124193758935
8.549999999999984e-09,0.5237401872298458
8.574999999999984e-09,0.5237613700914036
8.599999999999984e-09,0.5237936178131345
8.624999999999985e-09,0.5237597031842435
8.649999999999985e-09,0.5236465101486005
8.679216607338664e-09,0.5235524951396754
8.699999999999985e-09,0.5235274968127904
8.724999999999985e-09,0.5235204146773564
8.749999999999986e-09,0.5235279751624865
8.799999999999986e-09,0.5235504061423728
8.849999999999987e-09,0.5235784788455916
8.899999999999987e-09,0.5237253650702118
8.949999999999987e-09,0.5237442791659065
8.974999999999988e-09,0.5237103431693115
8.999999999999988e-09,0.5236539637441083
9.049999999999988e-09,0.5236465097398023
9.074999999999989e-09,0.5236267033377252
9.099999999999989e-09,0.5235735934996537
9.124999999999989e-09,0.5235629257145654
9.149999999999989e-09,0.5236107519660943
9.17499999999999e-09,0.5236237170639695
9.19999999999999e-09,0.523576939833059
9.22499999999999e-09,0.5235425164340453
9.24999999999999e-09,0.5235419403549741
9.27499999999999e-09,0.5235530546660893
9.299999999999991e-09,0.5235657367769245
9.349999999999991e-09,0.5235162214379137
9.399999999999992e-09,0.5233520209571075
9.449999999999992e-09,0.5232355010283428
9.474999999999992e-09,0.5231963734686496
9.499999999999992e-09,0.523167268313027
9.549999999999993e-09,0.5232693710763281
9.574999999999993e-09,0.5233313288213385
9.599999999999993e-09,0.5233715907251589
9.624999999999994e-09,0.5233985673435613
9.649999999999994e-09,0.5234184599656528
9.699999999999994e-09,0.5233988984861142
9.749999999999995e-09,0.5234094393365295
9.774999999999995e-09,0.5234396479447219
9.799999999999995e-09,0.5234894625757668
9.849999999999996e-09,0.5235239836938935
9.874999999999996e-09,0.5235315418531906
9.899999999999996e-09,0.5235422725680583
9.949999999999996e-09,0.523474886773695
9.974999999999997e-09,0.5234438354848422
9.999999999999997e-09,0.5234329214700745
1.005e-08,0.523373241478608
1.0075e-08,0.5233391284143544
1.01e-08,0.5233068602494999
1.015e-08,0.5232219200474462
1.02e-08,0.5232038008429176
1.025e-08,0.5231930780461486
1.03e-08,0.5231366627506612
1.035e-08,0.5231512993610931
1.04e-08,0.5231613649641104
1.045e-08,0.5232804372651499
1.05e-08,0.5234050946841794
1.055e-08,0.5233391873635072
1.0575e-08,0.5232781553642444
1.06e-08,0.5232194698304951
1.065e-08,0.5231358098699371
1.07e-08,0.5230827748097637
1.075e-08,0.5231291527440797
1.08e-08,0.5231097333820833
1.0825e-08,0.523133006230178
1.085e-08,0.5231970898628462
1.0875e-08,0.5232096680020224
1.09e-08,0.5231513655834344
1.092500000000001e-08,0.5231111647591914
1.095000000000001e-08,0.5231122683382978
1.097500000000001e-08,0.5231799986568643
1.100000000000001e-08,0.5233141603004235
1.102500000000001e-08,0.5234392304493971
1.105000000000001e-08,0.5235346500259794
1.107500000000001e-08,0.5236236782208545
1.110000000000001e-08,0.5237127787733802
1.115000000000001e-08,0.5237106370107315
1.117500000000001e-08,0.5236867275736591
1.120000000000001e-08,0.5236744965948087
1.122500000000001e-08,0.5236455506380716
1.125000000000001e-08,0.5235959676312789
1.130000000000001e-08,0.5234752618393643
1.135000000000001e-08,0.523409053300816
1.140000000000001e-08,0.5233845745883686
1.145000000000001e-08,0.5233342644363322
1.150000000000001e-08,0.5233309225223836
1.155000000000001e-08,0.5234083313313869
1.160000000000001e-08,0.5232712416604962
1.162500000000001e-08,0.5232082343820333
1.165000000000001e-08,0.5231841530057554
1.167500000000001e-08,0.5231224798533317
1.170000000000001e-08,0.5230045520684193
1.172500000000001e-08,0.5229791164736507
1.173750000000001e-08,0.523011165090856
1.175000000000001e-08,0.5230750662458753
1.177500000000001e-08,0.523161309652917
1.178750000000001e-08,0.5231777020661236
1.180000000000001e-08,0.5231753586082091
1.182500000000001e-08,0.5231491249218104
1.185000000000001e-08,0.5231035055335105
1.190000000000002e-08,0.5231124913744833
1.192500000000002e-08,0.523145545126246
1.195000000000001e-08,0.523186482988763
1.200000000000001e-08,0.5230778891177814
1.202500000000001e-08,0.5230633561310116
1.205000000000002e-08,0.5231222910706788
1.207500000000002e-08,0.523129604497791
1.210000000000002e-08,0.5230564612290641
1.212500000000002e-08,0.5229985681018369
1.215000000000002e-08,0.5229809430619548
1.217500000000002e-08,0.5229791280158319
1.220000000000002e-08,0.5229856674609359
1.225000000000002e-08,0.5230943240447411
1.230000000000002e-08,0.5231655821513518
1.232500000000002e-08,0.5231694562204191
1.235000000000002e-08,0.5231471030465715
1.240000000000002e-08,0.5230955178883054
1.245000000000002e-08,0.5231851760116252
1.247500000000002e-08,0.5231870156001333
1.250000000000002e-08,0.5231274385969452
1.252500000000002e-08,0.523118681214477
1.255000000000002e-08,0.5231857652375839
1.257500000000002e-08,0.5232146399746803
1.260000000000002e-08,0.5231768561139762
1.262500000000002e-08,0.5231250630230838
1.265000000000002e-08,0.5230755803111899
1.267500000000002e-08,0.5230240608468556
1.270000000000002e-08,0.5229712458049461
1.275000000000002e-08,0.5229910463792729
1.277500000000002e-08,0.5230651180257517
1.280000000000002e-08,0.5231772478327433
1.28294613671042e-08,0.5232176065972918
1.285000000000002e-08,0.5231740807465091
1.287500000000002e-08,0.5231399173017125
1.290000000000002e-08,0.523148323823226
1.292500000000002e-08,0.5232027729468599
1.295000000000002e-08,0.5232991797274429
1.297772140380286e-08,0.5233116336750089
1.300000000000002e-08,0.5232325412264734
1.302500000000002e-08,0.5231523250902373
1.305000000000002e-08,0.5231079222413751
1.307500000000002e-08,0.5230497574841398
1.310000000000002e-08,0.5229641625776884
1.312500000000002e-08,0.5229395920040979
1.315000000000003e-08,0.5229959680238443
1.317500000000003e-08,0.5230392705748415
1.320000000000003e-08,0.5230418859814452
1.322500000000003e-08,0.5230602709510216
1.325000000000003e-08,0.5231094077862417
1.330000000000003e-08,0.5230751975972663
1.332500000000003e-08,0.5230435081066797
1.335000000000003e-08,0.523022004533097
1.340000000000003e-08,0.5231041732323134
1.342500000000003e-08,0.5231462677037454
1.345000000000003e-08,0.523165543525022
1.347500000000003e-08,0.5231783936867385
1.350000000000003e-08,0.5231910178872815
1.355000000000003e-08,0.5231902087321978
1.360000000000003e-08,0.5231776424707243
1.365000000000003e-08,0.5232093268387339
1.370000000000003e-08,0.5232085236064681
1.375000000000003e-08,0.5230896727967868
1.380000000000003e-08,0.5229755203946753
1.385000000000003e-08,0.5230145537306684
1.387500000000003e-08,0.5230794489022544
1.390000000000003e-08,0.5231646863626709
1.392500000000003e-08,0.5231933330364782
1.395000000000003e-08,0.5231523481318474
1.400000000000003e-08,0.523040937922715
1.402500000000003e-08,0.522984214652537
1.405000000000003e-08,0.522930330884125
1.410000000000003e-08,0.5228235441516171
1.415000000000003e-08,0.5228602136415719
1.417500000000003e-08,0.5229046867523882
1.420000000000003e-08,0.522954991813724
1.425000000000003e-08,0.5229609330842747
1.427500000000004e-08,0.5229586008123608
1.430000000000004e-08,0.5229683024003442
1.435000000000004e-08,0.5230394870526698
1.440000000000004e-08,0.5230327846733851
1.442500000000004e-08,0.523010967717259
1.445000000000004e-08,0.5229830201686461
1.450000000000004e-08,0.5229831581471901
1.455000000000004e-08,0.5228549402325136
1.457500000000004e-08,0.5228384802431095
1.460000000000004e-08,0.522885463923111
1.462500000000004e-08,0.5229152417378177
1.465000000000004e-08,0.5229079729577306
1.467500000000004e-08,0.5228930929087476
1.470000000000004e-08,0.5228818176019695
1.475000000000004e-08,0.523008472258797
1.477500000000004e-08,0.5230674261758085
1.480000000000004e-08,0.5230932316778726
1.482500000000004e-08,0.52302805477972
1.485000000000004e-08,0.5228677309552024
1.487276699278546e-08,0.5227884174763605
1.488638349639275e-08,0.5227871426663947
1.490000000000004e-08,0.522823508168903
1.492723300721463e-08,0.5228754166331334
1.495000000000004e-08,0.5228821116768534
1.497500000000004e-08,0.5228773368387434
1.500000000000004e-08,0.5228685327845825
1.505000000000005e-08,0.5229369893968197
1.507500000000004e-08,0.5229583408080418
1.510000000000004e-08,0.5229515113371012
1.515000000000004e-08,0.5228584678221917
1.520000000000004e-08,0.5228299562618984
1.522500000000005e-08,0.5228080747758708
1.525000000000004e-08,0.5227702621071377
1.530000000000004e-08,0.5228356463582867
1.532500000000004e-08,0.5228429877271265
1.535000000000004e-08,0.5228003307339827
1.537500000000004e-08,0.5227807866829938
1.540000000000005e-08,0.5228030597830975
1.542500000000005e-08,0.5228571125253404
1.545000000000005e-08,0.5229342772256336
1.550000000000004e-08,0.5229573952384077
1.552500000000004e-08,0.5229635938832652
1.555000000000005e-08,0.5229914835088963
1.557500000000005e-08,0.5230565875390929
1.560000000000005e-08,0.5231580679056487
1.562981877460119e-08,0.5231861871459802
1.565000000000005e-08,0.5231360127520156
1.567500000000005e-08,0.5231170855584879
1.570000000000005e-08,0.5231703933368516
1.572500000000005e-08,0.5232035526419017
1.575000000000005e-08,0.5231929514095682
1.577500000000005e-08,0.5231535575167664
1.580000000000005e-08,0.5230925346440992
1.585000000000005e-08,0.5230351089232587
1.587500000000005e-08,0.5229615827494954
1.590000000000005e-08,0.5228319070218448
1.592500000000005e-08,0.5227362117046509
1.595000000000005e-08,0.522693680532088
1.597500000000005e-08,0.5226984659844652
1.600000000000005e-08,0.5227432447118496
1.605000000000005e-08,0.5227944631894139
1.607500000000005e-08,0.5228413766795199
1.610000000000005e-08,0.5229151372098263
1.612500000000005e-08,0.5229336148726986
1.615000000000005e-08,0.5228796455828861
1.617500000000005e-08,0.5228711065372258
1.620000000000005e-08,0.5229372364655003
1.622500000000005e-08,0.5229621306851883
1.625000000000005e-08,0.522917386225391
1.627500000000005e-08,0.522868697314669
1.630000000000005e-08,0.5228364482020165
1.632500000000006e-08,0.5228156536950905
1.635000000000005e-08,0.5228038048703879
1.640000000000005e-08,0.5229082197376608
1.642500000000005e-08,0.5229462627597424
1.645000000000005e-08,0.5229469627447981
1.647500000000005e-08,0.5229058123490362
1.650000000000006e-08,0.5228253595443212
1.652500000000006e-08,0.5228035788841606
1.655000000000006e-08,0.5228611121893323
1.657500000000005e-08,0.5228831517470172
1.660000000000006e-08,0.5228415399140754
1.662500000000006e-08,0.5228210024288995
1.665000000000006e-08,0.5228407058351453
1.667500000000006e-08,0.5228485700832206
1.670000000000006e-08,0.5228345470064486
1.675000000000006e-08,0.5228179156544785
1.680000000000006e-08,0.5227560278032629
1.685000000000006e-08,0.5228168856746451
1.687500000000006e-08,0.5228133241113039
1.690000000000006e-08,0.5227602260150547
1.692500000000006e-08,0.5227276141135491
1.695000000000006e-08,0.5227333205094272
1.697500000000006e-08,0.5227621695177161
1.700000000000006e-08,0.522806259415477
1.705000000000006e-08,0.5228706128455461
1.710000000000006e-08,0.5228947705635093
1.715000000000006e-08,0.5227602988117019
1.720000000000006e-08,0.5225890335194986
1.725000000000006e-08,0.5225678895421315
1.727500000000006e-08,0.5226143574069421
1.730000000000006e-08,0.5226928623650605
1.735000000000007e-08,0.5227469120186139
1.737500000000006e-08,0.5227427008240608
1.740000000000006e-08,0.5227275879845976
1.745000000000006e-08,0.5227677937189433
1.747500000000006e-08,0.5228436667898548
1.750000000000006e-08,0.5229603671734659
1.752500000000007e-08,0.5230217159731279
1.755000000000006e-08,0.5230056040821821
1.757500000000006e-08,0.5229457738638336
1.760000000000006e-08,0.5228595125566133
1.762500000000007e-08,0.5227772637492684
1.765000000000007e-08,0.5227080685067179
1.770000000000006e-08,0.5226678095286426
1.775000000000007e-08,0.5226081977481501
1.777500000000006e-08,0.5225758082064785
1.780000000000007e-08,0.522544379085379
1.785000000000007e-08,0.5226007022553548
1.787500000000007e-08,0.5226573228624614
1.790000000000007e-08,0.5227191852595547
1.792500000000007e-08,0.5227085482766912
1.795000000000007e-08,0.522611524138435
1.797530233972367e-08,0.5225693782137524
1.798765116986187e-08,0.5225795612387103
1.800000000000007e-08,0.5226127973310097
1.802469766027647e-08,0.5226438121369013
1.803734883013827e-08,0.5226363501683763
1.805000000000007e-08,0.5226119996391266
1.807530233972367e-08,0.5225769940380636
1.810000000000007e-08,0.5225722532471616
1.812500000000007e-08,0.5225911165534259
1.815000000000007e-08,0.5226292408863366
1.820000000000007e-08,0.5225806031611809
1.822500000000007e-08,0.5225353451013625
1.825000000000007e-08,0.5224961399740644
1.830000000000007e-08,0.5225603993904629
1.832500000000007e-08,0.5226512604859255
1.835000000000007e-08,0.5227705500464233
1.840000000000007e-08,0.5228606202190028
1.842500000000007e-08,0.5228560612485841
1.845000000000007e-08,0.5228319742554419
1.850000000000008e-08,0.5227763980550971
1.855000000000007e-08,0.5226609037368579
1.860000000000007e-08,0.5225889775782354
1.865000000000007e-08,0.5226474045853332
1.870000000000007e-08,0.5228329548123994
1.872500000000008e-08,0.5228562511215502
1.875000000000008e-08,0.5227943194987065
1.877500000000007e-08,0.5227535870305936
1.880000000000008e-08,0.5227602702683146
1.882500000000008e-08,0.5227787467668358
1.885000000000008e-08,0.5227982518194886
1.890000000000007e-08,0.5226995179393851
1.892500000000008e-08,0.5226809572696017
1.895000000000008e-08,0.5227188554626149
1.897500000000008e-08,0.5227592036730453
1.900000000000008e-08,0.5227860190363226
1.905000000000008e-08,0.5227097537563318
1.907500000000008e-08,0.5226772227330768
1.910000000000008e-08,0.5226758734261403
1.912500000000008e-08,0.5226918936088873
1.915000000000008e-08,0.5227179133587012
1.920000000000008e-08,0.5227208004535264
1.925000000000008e-08,0.5228529165378741
1.927500000000008e-08,0.5228767782586028
1.930000000000008e-08,0.5228431735053429
1.932500000000008e-08,0.522845870530494
1.935000000000008e-08,0.5229063530111105
1.937500000000008e-08,0.522981827801316
1.940000000000008e-08,0.5230567232373546
1.945000000000008e-08,0.5231041981718234
1.947500000000008e-08,0.5230955747114635
1.950000000000008e-08,0.5230771753369726
1.955000000000008e-08,0.5230407474376718
1.960000000000008e-08,0.522833086810806
1.962500000000008e-08,0.5227637331204622
1.965000000000008e-08,0.5227514223385802
1.967500000000008e-08,0.5227616507606212
1.970000000000008e-08,0.5227827898111287
1.975000000000009e-08,0.5228158964079112
1.980000000000008e-08,0.522963624772994
1.982500000000009e-08,0.5229867803917343
1.985000000000009e-08,0.5229440020543453
1.987500000000008e-08,0.5228999243917889
1.990000000000009e-08,0.5228730592733135
1.992500000000009e-08,0.5228759985084774
1.995000000000009e-08,0.5229086170623903
2.000000000000008e-08,0.5229297996565699
2.002500000000009e-08,0.5229123078147124
2.005000000000009e-08,0.522877090953681
2.010000000000009e-08,0.5227466705257781
2.015000000000009e-08,0.5226161270071218
2.020000000000009e-08,0.522528855357499
2.025000000000009e-08,0.5226075128667799
2.030000000000009e-08,0.5227050417918294
2.032500000000009e-08,0.5227076635934181
2.035000000000009e-08,0.5226631520015965
2.040000000000009e-08,0.5225741044249097
2.042500000000009e-08,0.5225250817650976
2.045000000000009e-08,0.5224717405261776
2.050000000000009e-08,0.5223797142810745
2.055000000000009e-08,0.5225152253725162
2.057500000000009e-08,0.5226000567687045
2.060000000000009e-08,0.5226672369372731
2.062500000000009e-08,0.5226987442795962
2.065000000000009e-08,0.5226941605155558
2.070000000000009e-08,0.5227372272186537
2.072500000000009e-08,0.5227378161659251
2.075000000000009e-08,0.5227091629137178
2.077966551063317e-08,0.5227788281968301
2.080000000000009e-08,0.5229028895282233
2.08250000000001e-08,0.5230317058597121
2.085000000000009e-08,0.523111279802108
2.087500000000009e-08,0.5231677322339457
2.090000000000009e-08,0.5232114555048429
2.09500000000001e-08,0.5232401525261215
2.10000000000001e-08,0.5232429094433063
2.10500000000001e-08,0.523141648768542
2.11000000000001e-08,0.5230307629975464
2.11500000000001e-08,0.5230592703199225
2.11750000000001e-08,0.5230653464006979
2.12000000000001e-08,0.5230464173873097
2.12500000000001e-08,0.5230469502574958
2.12750000000001e-08,0.5230374952400546
2.13000000000001e-08,0.5230113940231107
2.13500000000001e-08,0.5229009046525198
2.14000000000001e-08,0.5228627535944878
2.14250000000001e-08,0.5228778201121074
2.14500000000001e-08,0.5229149495155561
2.15000000000001e-08,0.5229733616092237
2.15500000000001e-08,0.5230425912696366
2.16000000000001e-08,0.5232958985540872
2.16250000000001e-08,0.5233942470895334
2.16500000000001e-08,0.5234367647236751
2.16750000000001e-08,0.5234376849136965
2.17000000000001e-08,0.5234078482501523
2.175000000000011e-08,0.5231629588758118
2.17750000000001e-08,0.5230687206213357
2.18000000000001e-08,0.5230380257963062
2.18250000000001e-08,0.523032236460662
2.18500000000001e-08,0.5230352664108832
2.18750000000001e-08,0.5229935726767968
2.19000000000001e-08,0.522898482469641
2.192986474785576e-08,0.522854051631484
2.19500000000001e-08,0.5228800338690021
2.19750000000001e-08,0.5229248704579108
2.20000000000001e-08,0.5229697675181333
2.205000000000011e-08,0.5229349892411225
2.207500000000011e-08,0.5228934958469031
2.210000000000011e-08,0.52285423934464
2.21500000000001e-08,0.5228672070881565
2.220000000000011e-08,0.5229264153438944
2.225000000000011e-08,0.5230243011690396
2.230000000000011e-08,0.5228924995979891
2.232500000000011e-08,0.5228462099327473
2.235000000000011e-08,0.5228530661295429
2.237500000000011e-08,0.5229014543053705
2.240000000000011e-08,0.5229819741345814
2.242500000000011e-08,0.5230152119558981
2.245000000000011e-08,0.5229837975209966
2.247500000000011e-08,0.5229424446616836
2.250000000000011e-08,0.5229082013542367
2.252500000000011e-08,0.5229264784573961
2.255000000000011e-08,0.5230042319840903
2.257500000000011e-08,0.5230454727529056
2.260000000000011e-08,0.5230273377475522
2.262500000000011e-08,0.5230001890886068
2.265000000000011e-08,0.5229791141057939
2.270000000000011e-08,0.522991953723226
2.275000000000011e-08,0.5230125214210127
2.280000000000011e-08,0.5231173377146942
2.285000000000011e-08,0.5232154176682927
2.290000000000011e-08,0.5232828030033463
2.295000000000011e-08,0.5232353692824167
2.300000000000011e-08,0.5232361336116754
2.302500000000012e-08,0.5231543082035778
2.305000000000011e-08,0.5229866535250207
2.307500000000011e-08,0.5228908286470639
2.308750000000011e-08,0.5228812278552137
2.310000000000011e-08,0.5228999154366026
2.312500000000012e-08,0.5229270847660716
2.313750000000012e-08,0.5229301640956409
