"/Vout (CD=4.5e-12,Iin=0.001) X","/Vout (CD=4.5e-12,Iin=0.001) Y"
1.520828515679194e-07,0.6101684544442268
1.521207487445881e-07,0.6177091514167622
1.521965430979254e-07,0.6328459001694421
1.522817230912973e-07,0.6498464218965312
1.52372661328328e-07,0.6678943475205427
1.524797148105981e-07,0.6889234738442668
1.526084603971486e-07,0.7138259281295567
1.527663304039562e-07,0.7437003624327306
1.529558636429484e-07,0.7785010436179944
1.53171294384808e-07,0.8165124835022429
1.534026850665119e-07,0.8553441915683525
1.536407214855138e-07,0.8929381779445739
1.53878729915397e-07,0.9279224328541557
1.541131316021713e-07,0.9595970302943374
1.543431090293514e-07,0.9877554305918668
1.545698946894598e-07,1.012458520545867
1.547962652669503e-07,1.033858948194649
1.550266402356848e-07,1.052093633156655
1.552683705088842e-07,1.067214139270575
1.555368323719946e-07,1.079090198074236
1.558873534121066e-07,1.086938757938309
1.561425251083969e-07,1.08744710408018
1.564073539968943e-07,1.083712879492873
1.566438217980442e-07,1.077049667173931
1.568603034487745e-07,1.068488810913014
1.570710358890553e-07,1.058169037775365
1.572774249571718e-07,1.046420291987193
1.574817566789022e-07,1.033436421559327
1.576859843689355e-07,1.019354870829841
1.578916566973821e-07,1.004289555799769
1.581007295293013e-07,0.9882888843422233
1.583152910923652e-07,0.9713639559494628
1.585374661276745e-07,0.9535082190805394
1.587694542275615e-07,0.9347067007309295
1.590135938590728e-07,0.9149423460124958
1.592725078685176e-07,0.89419579509604
1.595493236776357e-07,0.872440976922003
1.598480093206781e-07,0.8496365199413857
1.601739604071025e-07,0.8257083974376201
1.605351912639473e-07,0.8005104201065827
1.609452327792408e-07,0.7737194354411657
1.614322963439279e-07,0.7444852653143418
1.619330190315239e-07,0.7173475137672605
1.624445474263546e-07,0.6925625631542571
1.629816275697904e-07,0.6695180852435968
1.635327249915993e-07,0.6487442741320909
1.640420804011499e-07,0.6318467818351764
1.645337325381173e-07,0.6173756085943671
1.65024108052318e-07,0.6045060078118206
1.655228546551753e-07,0.5928031180181045
1.660409273352932e-07,0.5819246938922951
1.66586871580009e-07,0.5716769046882101
1.671680087055642e-07,0.5619524113952624
1.677911153908226e-07,0.5526986674498041
1.681439973008519e-07,0.5479464337064569
1.685354771243953e-07,0.5430425952299246
1.689062405500976e-07,0.5387262669851558
1.692968687163394e-07,0.5344971227572948
1.696974762587925e-07,0.5304745412105049
1.701147275269852e-07,0.5265988720280587
1.705474640525305e-07,0.5228931306616238
1.709975243886926e-07,0.5193528543643122
1.714655704133618e-07,0.5159849631218352
1.719528645240632e-07,0.5127925188911242
1.724605768608311e-07,0.5097803458619891
1.729901025371923e-07,0.5069529069288385
1.735429843089656e-07,0.5043150397062843
1.74121020585564e-07,0.5018716066885472
1.747263282428858e-07,0.4996275465426845
1.753616212626785e-07,0.4975873333132162
1.760301594742391e-07,0.4957558788815294
1.766341061493017e-07,0.494354425240813
1.773859588607987e-07,0.4929090997074168
1.780637657102886e-07,0.4918625540400724
1.787307953298255e-07,0.4910446124963467
1.794411909342749e-07,0.4903784554986519
1.801854239196895e-07,0.4898803552019198
1.809679308562408e-07,0.4895487019820588
1.818023566813122e-07,0.4893810931785116
1.826985547564201e-07,0.4893809241058498
1.836691068023509e-07,0.4895527508737759
1.847332298580678e-07,0.4899032538816677
1.859190971092523e-07,0.4904428339764757
1.872720220372445e-07,0.4911886996272236
1.886566777818743e-07,0.4920377351668374
1.9003894596034e-07,0.4929226310841195
1.914379729234238e-07,0.4938163111492905
1.928605005732583e-07,0.4946919810527743
1.943166805201941e-07,0.4955308815870713
1.958243744524213e-07,0.4963221794397113
1.974010546390312e-07,0.4970562427661356
1.990704578299701e-07,0.4977263881978597
2.008586939889205e-07,0.498325614414727
2.028009262892873e-07,0.498848131453714
2.049456577105091e-07,0.4992888509546277
2.07362922643355e-07,0.4996432484079097
2.101543996227664e-07,0.4999070680074889
2.133322757147451e-07,0.5000719954369734
2.170395020608666e-07,0.5001488774923678
2.215827839949806e-07,0.5001542895472183
2.275862591833797e-07,0.500108796119497
2.340862591833797e-07,0.5000548342586087
2.405862591833797e-07,0.500019765376134
2.452931295916899e-07,0.5000074844033319
2.5e-07,0.5000034160854597
2.500842213066534e-07,0.4996375187915896
2.502099764901635e-07,0.4984770786983219
2.502889421562809e-07,0.4973029364514002
2.503639068349417e-07,0.4958819346251623
2.504699303244176e-07,0.493519900568655
2.505739335034556e-07,0.4910573546042409
2.506733567093123e-07,0.4888455385732383
2.507698862035066e-07,0.4870828469957867
2.508652221566275e-07,0.4859130181808412
2.509326110783137e-07,0.4854966593479517
2.51e-07,0.4854527861196072
2.510246396264578e-07,0.4856006683468895
2.51052924302903e-07,0.4858641499077183
2.510861448444931e-07,0.4863595148782572
2.51130133862292e-07,0.4873845243374683
2.511953131087403e-07,0.4897609153003913
2.512788914384503e-07,0.4943660407987801
2.513870029521243e-07,0.5028575605888759
2.514940916486112e-07,0.5138891698460728
2.516024865736658e-07,0.5274387697104026
2.517068520297729e-07,0.5424941649379917
2.518103011420872e-07,0.5591420176559909
2.519179624855897e-07,0.5780966778867878
2.52e-07,0.5935660515905596
2.52038475786469e-07,0.6011246229924653
2.520854235200172e-07,0.6104153630804999
2.521243448586491e-07,0.6181658899987478
2.52202187535913e-07,0.6337188980542277
2.52302920266418e-07,0.6538115120501138
2.524124913814138e-07,0.6754954840728433
2.525425006917975e-07,0.7008727815824033
2.527002197455026e-07,0.7310344261655576
2.528928855744757e-07,0.7668258106312578
2.531197642123377e-07,0.8073301925380844
2.533684158430918e-07,0.8494803233717082
2.536243346511976e-07,0.8901752638575162
2.538779076882947e-07,0.9275443758080699
2.541246340564505e-07,0.9608090841177604
2.54363784733835e-07,0.989867634243943
2.545971990723777e-07,1.014947809392377
2.548284453793576e-07,1.036360359128436
2.550628102706145e-07,1.054363453820322
2.553088031144387e-07,1.069087728399447
2.555844997906414e-07,1.080426812187193
2.55964935492472e-07,1.087346010425076
2.563222832694559e-07,1.085282671539026
2.565746920487915e-07,1.07927352536182
2.568004087401316e-07,1.07106664275692
2.570134708943253e-07,1.061163681485618
2.572181466973569e-07,1.049940451325663
2.574212890687486e-07,1.037393251180026
2.576244529838766e-07,1.02368205497588
2.578289206723674e-07,1.008941421160498
2.58036516215675e-07,0.9932338766868967
2.582490954184841e-07,0.976592238425526
2.584686878315435e-07,0.9590197013341261
2.586974406045549e-07,0.9405047593605811
2.589376227597341e-07,0.9210319653924125
2.591917507768314e-07,0.9005830315964186
2.594627732446878e-07,0.8791344404226545
2.59754359838619e-07,0.8566506340586645
2.600713912824339e-07,0.8330700443231521
2.604209063355671e-07,0.8082746595548881
2.608142737548339e-07,0.7820131680697043
2.612734478741435e-07,0.7536651313761719
2.617716557999317e-07,0.7257357295183477
2.622786202345982e-07,0.7002537435614811
2.628060532059515e-07,0.6767042760933523
2.633700424534273e-07,0.6545680933792462
2.638893807685003e-07,0.6366754226639157
2.643839235675572e-07,0.6215897329817687
2.648738615551542e-07,0.6082801868543587
2.653686496844225e-07,0.5962702892546304
2.658798127336847e-07,0.5851675967113507
2.664164848456805e-07,0.5747418938730411
2.669861715217877e-07,0.5648659172776934
2.675958545326489e-07,0.5554712177847287
2.679412572095039e-07,0.5506375249230987
2.683243952433359e-07,0.5456440187606442
2.686872665008956e-07,0.5412426773043563
2.690695249822609e-07,0.5369245999854527
2.694614879563381e-07,0.5328114616242218
2.698696356909643e-07,0.5288424763259149
2.702928008548187e-07,0.5250411743953916
2.707327472931625e-07,0.5214028987796044
2.711900881467689e-07,0.5179345934001565
2.716660217016882e-07,0.5146391880484082
2.721616488212716e-07,0.511521405232943
2.72678276967055e-07,0.508585595594291
2.732173361088479e-07,0.5058365195206896
2.737804745248496e-07,0.5032789927971734
2.743696083765186e-07,0.5009179353946457
2.749870317580926e-07,0.4987582583897426
2.756357794938099e-07,0.4968042209627105
2.763193126019885e-07,0.495061170254071
2.769364132837021e-07,0.4937400664921423
2.777074226040993e-07,0.4923886947134123
2.784021147986829e-07,0.4914267041681531
2.79086331002156e-07,0.4906897665728672
2.798165726315423e-07,0.4901064981390781
2.805833263527013e-07,0.4896918081362787
2.81391708006338e-07,0.4894442166420723
2.82256706647558e-07,0.4893623499814565
2.83189800789399e-07,0.4894501782598235
2.842060381042762e-07,0.4897131116519428
2.853287989498529e-07,0.4901594515442664
2.865937810196852e-07,0.4908025505167902
2.87965935545488e-07,0.4916079945888553
2.893480567670295e-07,0.4924793608572398
2.907358960954351e-07,0.4933707717780669
2.921447874020457e-07,0.4942573223722431
2.935822275530447e-07,0.4951159092804988
2.950617720638571e-07,0.4959318541874789
2.966020846111028e-07,0.4966955884171093
2.982219034001947e-07,0.4973982509852398
2.999471676555279e-07,0.4980336115778082
3.018077132233196e-07,0.4985951397770579
3.038443568516043e-07,0.4990773187679307
3.061150368795295e-07,0.4994753623254594
3.087061822584995e-07,0.4997851242295672
3.116731357054364e-07,0.4999987074521117
3.150869272608862e-07,0.5001182738832747
3.191585224626515e-07,0.5001576360226565
3.243100899163578e-07,0.5001350678018893
3.308100899163578e-07,0.5000787942728981
3.373100899163578e-07,0.5000331753202168
3.438100899163578e-07,0.5000087712769143
3.5e-07,0.5000011936902704
3.500959968740377e-07,0.4995159581911083
3.502275247107136e-07,0.4981832685434794
3.503042907327108e-07,0.4969882113105187
3.503785544867303e-07,0.4955557358240533
3.504804461733589e-07,0.4932964161678041
3.505840601231443e-07,0.4909000487257409
3.506833653067784e-07,0.4887801465851693
3.507801156245381e-07,0.4871265818747785
3.50875488728764e-07,0.4860839852164777
3.50937744364382e-07,0.4857726515180168
3.51e-07,0.4857784265279831
3.510239816106831e-07,0.4859316273438588
3.510516075166726e-07,0.4861965438793063
3.510846859096476e-07,0.4866951055586539
3.511285102594237e-07,0.4877193262316964
3.511935994601537e-07,0.4900905330303403
3.512768306923619e-07,0.4946640212790449
3.513850942980956e-07,0.503143018714551
3.514923526799257e-07,0.5141681976098955
3.516008669555389e-07,0.5277097807171444
3.51705488189602e-07,0.5427822624146788
3.518091007101564e-07,0.5594395160850739
3.519168803040594e-07,0.5783990467486054
3.52e-07,0.5940658660661406
3.520383595791613e-07,0.6016008021586325
3.520853812729998e-07,0.6109051645057177
3.521243466758652e-07,0.6186636131024934
3.52202277481596e-07,0.6342322574550248
3.5230300574884e-07,0.6543209448704443
3.524126249633554e-07,0.6760107092613394
3.525427378487947e-07,0.7014033797481078
3.527006310161839e-07,0.731591903212149
3.528935603376266e-07,0.767423530411127
3.531207507138702e-07,0.8079720472780346
3.533696935289131e-07,0.8501576026281821
3.536258439956554e-07,0.8908741454193083
3.538795796102546e-07,0.9282518329521452
3.54126401452538e-07,0.9615147362594361
3.543655876779572e-07,0.9905641605711217
3.54598984461153e-07,1.015630514562974
3.548301615546408e-07,1.037026404994047
3.550643986642798e-07,1.055011365553282
3.553101847334747e-07,1.069717474932063
3.555855370759392e-07,1.081040874454238
3.559650458305618e-07,1.08795610698565
3.563227237902554e-07,1.085908499487419
3.565751661896544e-07,1.079906960458932
3.568009183018281e-07,1.071704436063331
3.570141517727738e-07,1.061796011902928
3.572190286148788e-07,1.050560519896166
3.574223658196603e-07,1.037996434550715
3.576256757842078e-07,1.024267333931049
3.578302180508225e-07,1.009510662228589
3.580378227772487e-07,0.9937896196755094
3.582503605646558e-07,0.9771365573458028
3.584698762396168e-07,0.9595537305387982
3.586985289633084e-07,0.941028662181651
3.589385948789173e-07,0.9215451623041707
3.591925931944644e-07,0.9010844551983854
3.594634714853604e-07,0.879622748606357
3.597548945069078e-07,0.8571243981681858
3.600717322314184e-07,0.8335279869442802
3.604210008331934e-07,0.8087161117299542
3.60814016892512e-07,0.7824391930593451
3.61272587194879e-07,0.7540821067931259
3.617705404674029e-07,0.7261170786417114
3.622770913810637e-07,0.7006072575458033
3.628038779297614e-07,0.6770383640529133
3.633669411962791e-07,0.6548893349262095
3.638865877399315e-07,0.6369453862351897
3.643812198998462e-07,0.6218243345025382
3.648710204595654e-07,0.6084907368574691
3.653655431664709e-07,0.5964627092824797
3.658762660087673e-07,0.5853469657945785
3.664123571720454e-07,0.5749110208080204
3.669813489713597e-07,0.5650260841929062
3.675902419459385e-07,0.5556226961452475
3.679352758306907e-07,0.5507830120265731
3.683179992553472e-07,0.5457830805052994
3.686804918014499e-07,0.5413756083171307
3.690623464627527e-07,0.5370512646362355
3.694538943575902e-07,0.532931843799703
3.698616039149645e-07,0.5289565108202149
3.702843078352787e-07,0.525148827031182
3.707237657780655e-07,0.521504129075422
3.711805885940405e-07,0.5180293642413724
3.716559713977829e-07,0.5147274573833688
3.721510117175604e-07,0.5116031277517057
3.726670127060233e-07,0.5086607227709313
3.732053987349039e-07,0.505905002143337
3.73767810575614e-07,0.5033407832751778
3.743561543637211e-07,0.5009729898134548
3.749727027699215e-07,0.4988065637416083
3.756204800693786e-07,0.4968457327198647
3.763029227083719e-07,0.4950958468513931
3.76919069336983e-07,0.4937686429100501
3.776886683889101e-07,0.4924102580604496
3.783821194903104e-07,0.4914420703774141
3.790650686505729e-07,0.4906992920022819
3.797938379464956e-07,0.4901101405857435
3.805589119123181e-07,0.4896896235865182
3.813653534473447e-07,0.4894362506513186
3.822280468316595e-07,0.4893485761009057
3.831583420655937e-07,0.4894305297185523
3.841710893920099e-07,0.4896874598453747
3.852893309620872e-07,0.4901275479095487
3.8654813856964e-07,0.4907639184640279
3.879191584765368e-07,0.4915665764203695
3.893009328687851e-07,0.4924373837575539
3.906876076906328e-07,0.493329149622339
3.920950904438309e-07,0.494217049646441
3.935306918292311e-07,0.495077656742574
3.950076964773958e-07,0.49589601632029
3.965447149496517e-07,0.4966624992068444
3.98160343128934e-07,0.497368185609673
3.998803022810629e-07,0.4980068135301066
4.017340715076466e-07,0.4985718168051089
4.037619225974802e-07,0.4990576532768636
4.06020889371574e-07,0.4994595111577681
4.085957738514626e-07,0.4997732085948816
4.115461305121143e-07,0.4999910828543866
4.149375028539601e-07,0.50011445736442
4.189740853882098e-07,0.5001569011413977
4.240657007881558e-07,0.5001365253928086
4.305657007881558e-07,0.5000804799873435
4.370657007881558e-07,0.5000340887068301
4.435657007881559e-07,0.5000088861888869
4.5e-07,0.500000659250443
4.500978013348585e-07,0.4994959144944174
4.502301741586345e-07,0.4981375397237515
4.503066409910132e-07,0.4969398971758884
4.503808190641254e-07,0.4955061255822796
4.504821688278666e-07,0.4932614516916785
4.505857421344706e-07,0.4908758051467395
4.506850483543036e-07,0.4887708505555242
4.507818581289182e-07,0.4871351693948008
4.508772449471458e-07,0.4861136894582125
4.509386224735729e-07,0.4858186815641799
4.51e-07,0.485831754710681
4.510238714610404e-07,0.4859856812286054
4.510513815606181e-07,0.4862506063325704
4.510844412167232e-07,0.4867496087064727
4.511282365608674e-07,0.4877734615842616
4.511933193883427e-07,0.4901438937650449
4.512765055111655e-07,0.4947127725999679
4.513848048612665e-07,0.5031907432924022
4.514921026241044e-07,0.5142164663496437
4.516006487934098e-07,0.5277588843385137
4.517053269712654e-07,0.5428370821625668
4.518089826478051e-07,0.5594994182941011
4.519168003276267e-07,0.5784641463122777
4.52e-07,0.5941453761158213
4.520383539795376e-07,0.6016790474624405
4.520853833106065e-07,0.6109847066108031
4.521243525726641e-07,0.6187437332077078
4.522022910967793e-07,0.6343134897669613
4.523030369046243e-07,0.6544050307043079
4.524126838708414e-07,0.676099476421699
4.525428374951183e-07,0.7014989889442209
4.52700789775003e-07,0.7316972382383126
4.528938000278441e-07,0.7675415809027546
4.531210851338073e-07,0.8081036772929859
4.533701193048214e-07,0.8503003179075646
4.536263466382438e-07,0.8910237895675144
4.538801424683258e-07,0.9284044049056619
4.541270099033977e-07,0.9616670475160056
4.543662307490971e-07,0.990713906206229
4.545996550873825e-07,1.015776080417913
4.548308562578154e-07,1.0371665935597
4.550651180491402e-07,1.055145172546592
4.553109373553204e-07,1.069843917441785
4.555863589517154e-07,1.081158661773798
4.559662337254335e-07,1.088059971089803
4.563234683356386e-07,1.08599779050026
4.565757910722974e-07,1.079992218558976
4.568015326357374e-07,1.071785304219984
4.570147589688449e-07,1.061873163629493
4.572196639550591e-07,1.05063241394668
4.574230347273193e-07,1.0380625598389
4.576263707121666e-07,1.024328026115593
4.578309318801366e-07,1.009566383436087
4.580385490834013e-07,0.9938408868210067
4.582510957768164e-07,0.9771837297935468
4.584706197485893e-07,0.9595969535223586
4.586992822582852e-07,0.941067914101222
4.589393610067615e-07,0.9215802981422512
4.591933764128872e-07,0.9011152458104773
4.594642771929773e-07,0.8796489050388467
4.597557294804486e-07,0.8571455790910016
4.600726052070229e-07,0.8335437920751526
4.604219237393192e-07,0.8087260516712735
4.608150078829219e-07,0.7824425887503282
4.612736805946336e-07,0.7540777010653638
4.617716066389747e-07,0.7261132181999611
4.622781199216819e-07,0.7006044481026934
4.62804868276259e-07,0.6770364856847064
4.633678887721546e-07,0.6548883926831391
4.638875098464975e-07,0.6369447212717639
4.643821246177971e-07,0.6218237259596733
4.648719093485618e-07,0.6084901724312272
4.653664167072674e-07,0.5964621898314915
4.658771237352243e-07,0.5853464945212306
4.664131989814908e-07,0.5749105762557114
4.669821761260015e-07,0.5650256113685835
4.675910576005942e-07,0.5556221124998236
4.679361009232725e-07,0.5507821449944742
4.683188342170015e-07,0.5457819355035745
4.686813391533674e-07,0.5413741880641898
4.690632065196667e-07,0.5370495860293529
4.694547680515891e-07,0.5329299207123341
4.698624918115534e-07,0.5289543604961451
4.702852106330889e-07,0.5251464668009572
4.70724684174374e-07,0.521501577101722
4.711815233863813e-07,0.5180266389143167
4.716569234685144e-07,0.5147245774999966
4.721519820490603e-07,0.5116001125535209
4.726680023715688e-07,0.5086575921347181
4.732064088962824e-07,0.5059017767301027
4.737688424854716e-07,0.5033374846564166
4.743572093852049e-07,0.500969640534871
4.749737825203513e-07,0.4988031870109191
4.756215862963158e-07,0.4968423531841021
4.763040575272295e-07,0.4950924901150683
4.769202296204003e-07,0.4937653293565364
4.776898630433119e-07,0.4924070190681095
4.78383344694913e-07,0.491438920857285
4.790663245366918e-07,0.4906962466702519
4.797951282398722e-07,0.490107220393452
4.805602403971774e-07,0.4896868478222737
4.813667250302985e-07,0.4894336388662478
4.822294686094475e-07,0.489346150219396
4.83159823885808e-07,0.4894283135517387
4.841726453898653e-07,0.4896854799404462
4.85290982690843e-07,0.4901258356851518
4.865499215006523e-07,0.4907625139255551
4.87920877412567e-07,0.4915653661937064
4.89302551386723e-07,0.4924363074541516
4.906891449376938e-07,0.4933281888577787
4.920965426204961e-07,0.4942161813355118
4.935320591227702e-07,0.4950768668317668
4.950089843710969e-07,0.4958952987111871
4.965459252317834e-07,0.4966618489548101
4.981614733882806e-07,0.497367598016202
4.998813488616659e-07,0.4980062854354066
5.017350273850407e-07,0.4985713451057586
5.037627702916489e-07,0.4990572335415462
5.060216065625183e-07,0.4994591401893952
5.085963239992143e-07,0.4997728832384986
5.115465351006361e-07,0.4999908035544581
5.149377362143412e-07,0.5001142159804473
5.189740714735107e-07,0.5001566879268569
5.240652851099194e-07,0.5001363321439584
5.305652851099194e-07,0.5000802945885737
5.370652851099193e-07,0.5000339058856228
5.435652851099193e-07,0.500008707412399
5.5e-07,0.5000004871736715
5.500978044959687e-07,0.4994957078290053
5.502301789123508e-07,0.4981372848146616
5.503066453334879e-07,0.4969396330046059
5.503808233536943e-07,0.4955058522373756
5.504821723026974e-07,0.4932611896103151
5.505857477945252e-07,0.4908754943882422
5.506850572289872e-07,0.4887704883933048
5.507818703102069e-07,0.4871347909231401
5.50877257500326e-07,0.4861133597398646
5.50938628750163e-07,0.4858183985770073
5.51e-07,0.4858314516664297
5.510238707465302e-07,0.4859853555398676
5.510513800469928e-07,0.4862502483474773
5.510844396406818e-07,0.4867492158019564
5.511282348343568e-07,0.4877730157555765
5.511933194405392e-07,0.490143447164855
5.512765078837492e-07,0.4947124054229071
5.513848096007928e-07,0.5031905489206956
5.51492109862911e-07,0.5142165590169857
5.516006586789376e-07,0.5277593741065165
5.51705340256689e-07,0.542838160651779
5.51808999599449e-07,0.5595012199157511
5.51916821423847e-07,0.5784668523993947
5.52e-07,0.5941441477284141
5.520383569033445e-07,0.6016783638257569
5.520853853241783e-07,0.6109838051467159
5.521243538940723e-07,0.6187426606499132
5.522022910338604e-07,0.634312073749468
5.523030407002427e-07,0.6544042974497343
5.524126918200646e-07,0.6760994648697491
5.525428504080212e-07,0.7014998145060166
5.527008091045967e-07,0.7316991068844311
5.528938273847909e-07,0.7675446730293854
5.531211219808476e-07,0.8081080787386933
5.533701658993862e-07,0.8503058535284215
5.53626402154129e-07,0.8910300976786061
5.53880205834188e-07,0.9284111099399552
5.541270803158366e-07,0.9616738403452415
5.54366307869616e-07,0.9907205519034832
5.545997391331266e-07,1.015782397991994
5.54830948123559e-07,1.037172427716058
5.550652196662037e-07,1.0551503646344
5.553110528347794e-07,1.069848266334906
5.555864993767254e-07,1.081161819876028
5.559664719847982e-07,1.088060517382372
5.563236173149222e-07,1.085994964411143
5.565759181260839e-07,1.079988245815254
5.568016572463633e-07,1.071780244434765
5.570148771135887e-07,1.061867476818145
5.572197807923814e-07,1.050626066921611
5.574231513046449e-07,1.038055629234684
5.576264872361506e-07,1.024320617245422
5.578310494561864e-07,1.009558523255657
5.580386687828379e-07,0.9938325851776619
5.582512187088581e-07,0.977174981003611
5.584707470495716e-07,0.9595877433331728
5.58699415039943e-07,0.941058230022164
5.589395004221754e-07,0.9215701299653424
5.591935237435201e-07,0.9011045842035391
5.594644339639215e-07,0.8796377388055355
5.597558976345679e-07,0.8571338903913809
5.600727874008658e-07,0.8335315478339319
5.604221239475213e-07,0.8087131840449108
5.608152328979487e-07,0.7824289418222286
5.612739448982533e-07,0.7540628466094283
5.617718739388255e-07,0.7260996267621143
5.622783928699636e-07,0.7005919893039214
5.628051538002493e-07,0.6770248831270429
5.633681945183238e-07,0.6548774482441476
5.638878008604456e-07,0.6369354927194139
5.643824090825385e-07,0.6218156735503956
5.648721944556022e-07,0.6084829403940731
5.653667063898491e-07,0.5964555921459828
5.658774232044977e-07,0.585340371795952
5.664135124903482e-07,0.5749048342348111
5.669825073958476e-07,0.5650201959007409
5.675914101891619e-07,0.5556169945435863
5.679364667845243e-07,0.5507771755520994
5.683192148424422e-07,0.5457771298928562
5.686817340317139e-07,0.5413695341701538
5.690636164889675e-07,0.5370450911837145
5.694551936720969e-07,0.532925587153245
5.698629339182745e-07,0.5289501931096333
5.702856700896877e-07,0.525142469412722
5.707251619699274e-07,0.5214977539595825
5.711820206013138e-07,0.5180229941805944
5.716574412981644e-07,0.5147211155653205
5.721525218127798e-07,0.5115968379774499
5.726685655408948e-07,0.5086545096851437
5.732069971342005e-07,0.5058988913337719
5.737694577053383e-07,0.5033348013551403
5.74357853831801e-07,0.5009671644367157
5.749744591512839e-07,0.4988009223800122
5.756222984173029e-07,0.4968403055472851
5.763048092736622e-07,0.4950906650836866
5.7692101613378e-07,0.4937637066840176
5.776907002143248e-07,0.4924056334009649
5.783842265168659e-07,0.4914377484731098
5.790672518251307e-07,0.4906952786570852
5.797961080703234e-07,0.4901064616899507
5.805612799131834e-07,0.4896862999429962
5.813678332236949e-07,0.4894333037085994
5.822306581279268e-07,0.4893460323893227
5.831611118643393e-07,0.4894284192630817
5.841740558614232e-07,0.4896858178384681
5.85292551504439e-07,0.4901264190443094
5.865517063682611e-07,0.4907633646699255
5.879226869219651e-07,0.4915663417366961
5.893043546635191e-07,0.4924373273202661
5.906909709143783e-07,0.4933292209737526
5.920983982580112e-07,0.4942171903759511
5.935339578366469e-07,0.4950778291997446
5.950109488803937e-07,0.4958962008731556
5.965479792551595e-07,0.4966626795239164
5.981636439412115e-07,0.4973683473867874
5.998836698185703e-07,0.4980069454829137
6.017375423296374e-07,0.4985719086868632
6.037655382304641e-07,0.4990576943505056
6.060247123560057e-07,0.4994594928219617
6.08599898854204e-07,0.499773123519452
6.115505935172994e-07,0.499990920875047
6.149424516852734e-07,0.50011422418032
6.189798139357659e-07,0.5001566080462549
6.240727812825397e-07,0.500136190797235
6.305727812825397e-07,0.5000801506794774
6.370727812825396e-07,0.5000337897989237
6.435727812825396e-07,0.5000086200753022
6.5e-07,0.5000004245451368
